,tweet_id,tweet_text,class_label,event,source
199,769251219290386432,Bronxs Little Italy launches earthquake relief fund #Italy #BronxLittleItaly #NYC #ItalyEarthquake #ArthurAvenue,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
86,768635152989769728,Sad news todayMy heart and prayers go to Italy ὤFὤFὤF #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
174,769156559809212416,"RT @Happeningarts: This Sunday, Italian #museums will donate tickets sales to #ItalyEarthquake rescue efforts &gt;  htt",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
236,768559306442698752,RT @jfkbydbay: My prayers to those affected by the strong earthquake in Italy. #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
107,768562308197060609,My country needs you. Please help us donate 2€ by calling or texting 45500. #prayforitaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
13,768678435233361920,"RT @Zayn_MyHero: This can mean everything to them, so please donate and help somebodys live. Spread this message.",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
127,768524070010941440,"to everybody who lives in the cities damaged by the earthquake, I hope youre in a safe place with your family #ItalyEarthquake",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
1,769041203115487232,RT @DisasterChannL: MT @emergenzavvf: #ItalyEarthquake: #Firefighters rescue #dog from the rubble after 30 hrs: returned2 owner in tears ht,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
123,768866800717164544,"ITALY IS STRONG, WELL FIGHT!  #solidarity #grazie #thankyou #terremoto #italia #prayforitaly #Italy #terremotoitalia",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
96,768518003801649152,Our beautiful country hit once again ὡ4 #BeStrong #PrayForItaly #terremoto #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
188,768558693625520128,RT @PresidentRuvi: sending condolences to President #Mattarella following #ItalyEarthquake. Our thoughts are with you and the people of Ita,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
32,768851896379375616,For all who asked how to donate or help the rescue teams in #ItalyEarthquake please share the donation info here,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
85,768864738126106624,Pray for ItalyὤFἿD὇CἿDὢ2ὢ2#italia #prayforitaly#sad#prayfortheworld #prayforhumanity #prayforsyria #,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
200,768510749937377281,RT @girlposts: my thoughts and prayers go out to everyone in Italy affected by the earthquake today #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
192,734527998003695616,"RT @jenna_poll: Just donated money to @AveryMcCain s father, and I cant wait to donate more. Spread this like wildfire! ❤️Ὁ5❤️Ὁ5 .",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
40,732373855717613568,Donate to Fort Mac wildfire relief:  #yymfire #ABfire #AlbertaStrong,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
130,730189289481502720,Fort McMurray wildfire: Justin Trudeau to survey damage on Friday,infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_test
13,729120603823710208,RT @GlobalCalgary: Red Cross sets up family reunification number for Fort McMurray wildfire evacuees: 1-888-350-6070 #ymmfire #abfire,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
219,730131843475857408,"RT @GlobalEdmonton: Fort McMurray wildfire: how to apply to be part of the cleanup, rebuild efforts #ymm #ymmfire",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
140,728575793857712131,Our thoughts are with youMassive convoy of evacuees to move through Fort McMurray  via @torontostar,sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_dev
178,729132131557908480,Province of Manitoba | News Releases | Manitobas Urban Search and Rescue Team to Assist Alberta Wildfire Fight,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
148,729075317151698944,Manitoba to send 22 members of disaster response team to help battle Alberta wildfire,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
12,730896206377955328,@1derboyYoshi yeah it was! Super amazing that each donut purchase goes to the wildfire damage. Like aaaah and the donut is so pretty ;u;,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
187,731248284707098625,"RT @AirbnbHelp: Those impacted by #ymmfire, Alberta hosts have opened their homes. @Airbnbs Kellie Bentz explains on @BloombergCA /",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
227,728825304991424512,Canada wildfire disrupts rescue convoy,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
229,728597478946287616,RT @RONAinc: Join us to show support to the victims of the Fort Murray wildfire by donating online to the Canadian Red Cross: /,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
311,728536890496929792,RT @MiltonMere: Pls donate to @redcrosscanada if youre able. Text REDCROSS to 45678 ($10) or 30333 ($5) to support residents of #FortMcMur,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
276,729516646767972352,RT @ImThatGentleman: @ImThatGentleman Fort McMurray wildfire rages on. So close to my home. These people need support. Please donateὤFἿE http,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
150,729096029241413632,Wildfire above Oyama: UPDATE: 4:30 p.m. A helicopter has now joined in the battle against the wildfire above Oyama. The BC Wildfire,caution_and_advice,canada_wildfires_2016,canada_wildfires_2016_test
108,730093408145047552,Official tour of destruction in Fort McMurray,infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_test
435,736014923042557952,Emergency measures stave off wildfire damage to BC oil and gas patch #oil #gas #bhive,infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_test
27,729195286845788160,Fort McMurray wildfire destruction drive-by 1:15,infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_dev
371,732709953874604032,HEU offers support to victims of #FortMcMurray #wildfire,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
94,729109541703528448,"Link: Aerial footage from above Fort McMurray, Alberta, shows wildfire destruction in Abasand an.. #breakingnews",infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_dev
24,728685059704684544,Thoughts and prayers?.. Ok but how about texting REDCROSS to 30333 to donate $5 for the unfortunate ppl of #FortMcMurray #wildfire #Canada,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
22,730501289067589632,RT @HappyFollowBack: Financial relief for wildfire evacuees  #TEAMFOLLOWBACK,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
200,729698610384764928,RT @DaveMustaine: My thoughts and prayers go out to our neighbors in Canada Hopes rise in Canadian wildfire battle,sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_test
25,734119930619011072,Community coalition in aid of Albert wildfire was built for fundraising event.,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
59,730173623026262016,"In support of Fort McMurray wildfire relief, Sunnyside Natural Market will be collecting Red Cross donations for",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
236,729317797252190209,Rescue workers retrieving pets in aftermath of Canadian wildfire - AOL News,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
123,729384197089984512,#albertafire Update: #AHS will be bringing in psychologists from #BC and other jurisdictions to assist #wildfire victims.,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
162,728816916568006657,RT @CraigScottNDP: Heartening list of ways people are coming together to help Fort McMurray fire refugees,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
401,729820577326768134,"RT @KylloGreg: $240,000 donated at BC Liquor Stores for Fort Mac wildfire relief efforts  Canadian Red Cross",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
88,728911108623372288,RT @AllisonChinchar: MPCA has issued an Air Quality Advisory due to wildfire smoke until 10pm  #ymmfire @DDwx htt,caution_and_advice,canada_wildfires_2016,canada_wildfires_2016_test
177,730140121979334656,"Gallery Video, pictures of Fort McMurray wildfire damage media tour.",infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_test
122,732696441370648577,"Please, please, please pray",sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_dev
197,728943472019963904,Matching donations and CLWRs response UPDATE: Fort McMurray wildfire response Thank you to all who have donated,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
164,729798823640338434,RT @ConserveAlberta: Alberta has issued a province wide restriction on off-road vehicles to prevent fires.  #Alberta,caution_and_advice,canada_wildfires_2016,canada_wildfires_2016_dev
169,728954374429478912,Stop by at your local @hm and donate to the Red Cross. Donations will be gone towards the wildfire in Alberta! #charity #makeadifference,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
268,730625079143342082,"Canadian wildfire: Already 2400 houses destroyed, still burning out of control",infrastructure_and_utility_damage,canada_wildfires_2016,canada_wildfires_2016_test
228,729132904521990144,"Dear World, please help us.",sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_test
94,728967503175503872,Rex Murphy on the Fort McMurray Wildfire. Coming to the aid of others is what Canadians do!,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
209,732739168111988737,"RT @660NEWS: Troubled Ontario First Nation makes $5,000 donation to wildfire relief: Red Crossmore tonight on 660 NEWS.",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
74,732809650115104768,RT @MikeHudema: Wow. #Attawapiskat donates to Fort McMurray wildfire relief fund:  #ymmfire #ABfire,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
162,728773567731650562,@BlueJays Great job! #OneNation #ComeTogether Blue Jays create auction for wildfire victims Sent with @MLB At Bat,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
153,732236641834782720,Premier Notley will update northern Alberta wildfire and relief efforts at 11 a.m. #FortMcMurray,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
201,729216764677128192,RT @Muellerforlife2: Canadian #RedCross volunteers giving - as always - helping families forced from homes by Alberta wildfire #ABfire htt,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
192,732981913338667008,Touching story of family/community coming together during a devastating time. Thoughts to all impacted #FortMacFire,sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_test
193,729041305117036544,Red Cross says donations for Fort McMurray wildfire aid has hit $44 million - CBC,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
337,729058501687836672,RT @BenjaminSWatson: Heart is breaking for these families,sympathy_and_support,canada_wildfires_2016,canada_wildfires_2016_test
328,729798237079670784,V-Cup action Wed night @Cantinasur Well be taking donations for the Red Cross for victims of the Fort Mac wildfire.,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
436,732058726480257028,RT @RDFigs19: Weve created an auction to support the Fort McMurray WildFire victims. Please RT and visit the link HERE---&gt;,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
215,728777189781463041,From The Ashes – Alberta Wildfire Relief Tee #FortMacFire #FortMcMurray #FortMac #abfires,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
34,733024552549122049,@WotherspoonT says govt can help firefighters by restoring funding to wildfire mgmt. ($50 mil. cut since 09) #skpoli,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
108,728577314397786112,RT @reanesh: This is how much of the city the wildfire would be covering if it were in Toronto. Donate: text REDCROSS to 30333.,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
224,732333131630436353,Another late night another wildfire. People need to be smart about their camp fires while fire danger is high.,caution_and_advice,canada_wildfires_2016,canada_wildfires_2016_dev
307,728663660202201088,I have it on good (but made up) authority that donations to help Alberta wildfire evacuees entitle you to skip a workout this week #donate,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
100,728752569032445952,mlb​.com &gt;&gt; Blue Jays create auction for wildfire victims,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_dev
212,733321295694172161,Ingersoll band will perform at benefit concert to support Fort McMurray wildfire victims,rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
253,729763766896873472,"RT @ManulifeNews: .@Manulife donates $50,000 to Fort McMurray wildfire relief efforts #FortMacFire",rescue_volunteering_or_donation_effort,canada_wildfires_2016,canada_wildfires_2016_test
